id,member_id,loan_amnt,term,grade,sub_grade,numeric_grade,purpose,addr_state,earliest_cr_line_with_correct_year,issue_date_with wrong year,date,term_int
68339297,72929106,19200, 36 months,C,C2,43,debt_consolidation,CT,5/1/2011,5/15/2019,5/15/2011,36
68339305,72929117,15375, 60 months,C,C4,41,debt_consolidation,NY,5/1/2011,5/15/2019,5/15/2011,60
68339317,72929133,22000, 36 months,E,E3,22,debt_consolidation,NJ,5/1/2011,5/15/2019,5/15/2011,36
68339320,72929147,18000, 60 months,B,B3,52,debt_consolidation,VA,5/1/2011,5/15/2019,5/15/2011,60
68339328,72929157,25000, 60 months,A,A4,61,debt_consolidation,AZ,5/1/2011,5/15/2019,5/15/2011,60
68339337,72929170,10600, 36 months,B,B5,50,debt_consolidation,TX,5/1/2011,5/15/2019,5/15/2011,36
68339340,72929173,12000, 36 months,F,F1,14,debt_consolidation,MI,5/1/2011,5/15/2019,5/15/2011,36
68339381,72929222,15100, 60 months,E,E2,23,debt_consolidation,TX,5/1/2011,4/15/2019,4/15/2011,60
68339388,72929231,6525, 36 months,A,A5,60,debt_consolidation,IL,5/1/2011,4/15/2019,4/15/2011,36
68339394,72929237,15000, 60 months,E,E1,24,debt_consolidation,MD,5/1/2011,4/15/2019,4/15/2011,60
68339396,72929239,10800, 60 months,B,B1,54,debt_consolidation,GA,5/1/2011,4/15/2019,4/15/2011,60
68339413,72929260,5000, 36 months,G,G1,4,debt_consolidation,CA,5/1/2011,5/15/2019,5/15/2011,36
68339414,72929261,21000, 36 months,A,A5,60,debt_consolidation,RI,5/1/2011,5/15/2019,5/15/2011,36
68339455,72929339,10000, 60 months,F,F3,12,debt_consolidation,NV,5/1/2011,4/15/2019,4/15/2011,60
68339470,72929361,35000, 60 months,B,B4,51,debt_consolidation,NJ,5/1/2011,4/15/2019,4/15/2011,60
68339482,72929382,15000, 36 months,D,D5,30,debt_consolidation,MD,5/1/2011,4/15/2019,4/15/2011,36
68339509,72929419,14000, 36 months,C,C4,41,debt_consolidation,OR,5/1/2011,4/15/2019,4/15/2011,36
68339555,72929482,3500, 36 months,C,C4,41,debt_consolidation,OK,5/1/2011,4/15/2019,4/15/2011,36
68339572,72929503,17000, 60 months,C,C4,41,debt_consolidation,OH,5/1/2011,4/15/2019,4/15/2011,60
68339735,72929727,8000, 36 months,A,A1,64,debt_consolidation,AZ,5/1/2011,4/15/2019,4/15/2011,36
68339758,72929760,6000, 36 months,C,C1,44,debt_consolidation,MD,5/1/2011,4/15/2019,4/15/2011,36
68339774,72929783,9500, 36 months,E,E5,10,debt_consolidation,AL,5/1/2011,4/15/2019,4/15/2011,36
68062116,72929828,9475, 36 months,B,B3,52,debt_consolidation,WA,5/1/2011,4/15/2019,4/15/2011,36
68062119,72929831,14000, 60 months,A,A2,63,debt_consolidation,NC,5/1/2011,4/15/2019,4/15/2011,60
68062121,72929833,15000, 36 months,C,C5,40,debt_consolidation,NY,5/1/2011,4/15/2019,4/15/2011,36
68062145,72929857,24375, 60 months,D,D2,33,debt_consolidation,OR,5/1/2011,4/15/2019,4/15/2011,60
68062149,72929861,3000, 36 months,C,C3,42,debt_consolidation,CA,5/1/2011,4/15/2019,4/15/2011,36
68062150,72929862,20000, 60 months,B,B3,52,debt_consolidation,OR,5/1/2011,4/15/2019,4/15/2011,60
68062156,72929868,30000, 36 months,B,B4,51,debt_consolidation,TX,5/1/2011,4/15/2019,4/15/2011,36
68062161,72929873,20000, 60 months,C,C5,40,debt_consolidation,SC,5/1/2011,4/15/2019,4/15/2011,60
68062182,72929894,3825, 36 months,B,B5,50,debt_consolidation,GA,5/1/2011,4/15/2019,4/15/2011,36
68062194,72929906,17100, 36 months,B,B1,54,debt_consolidation,CA,5/1/2011,4/15/2019,4/15/2011,36
68062197,72929909,15000, 36 months,D,D5,30,debt_consolidation,SC,5/1/2011,3/15/2019,3/15/2011,36
68062200,72929912,17475, 36 months,D,D1,34,debt_consolidation,MO,5/1/2011,4/15/2019,4/15/2011,36
68062206,72929918,12000, 36 months,B,B1,54,debt_consolidation,CA,5/1/2011,4/15/2019,4/15/2011,36
68062208,72929920,18000, 36 months,B,B3,52,debt_consolidation,MI,5/1/2011,3/15/2019,3/15/2011,36
68062212,72929924,30000, 60 months,D,D2,33,debt_consolidation,GA,5/1/2011,3/15/2019,3/15/2011,60
68062218,72929930,12000, 60 months,C,C1,44,debt_consolidation,NY,5/1/2011,3/15/2019,3/15/2011,60
68062222,72929934,10000, 36 months,B,B3,52,debt_consolidation,PA,5/1/2011,3/15/2019,3/15/2011,36
68062238,72929950,20000, 36 months,A,A4,61,debt_consolidation,CA,5/1/2011,3/15/2019,3/15/2011,36
68062249,72929961,25000, 60 months,B,B5,50,debt_consolidation,WA,5/1/2011,3/15/2019,3/15/2011,60
68062255,72929967,13725, 60 months,A,A3,62,debt_consolidation,NH,5/1/2011,3/15/2019,3/15/2011,60
68062256,72929968,15000, 36 months,B,B1,54,debt_consolidation,CA,5/1/2011,3/15/2019,3/15/2011,36
68062257,72929969,18725, 60 months,B,B4,51,debt_consolidation,CA,5/1/2011,3/15/2019,3/15/2011,60
68062262,72929974,3750, 36 months,A,A2,63,debt_consolidation,TX,5/1/2011,3/15/2019,3/15/2011,36
68062314,72930026,9650, 36 months,C,C3,42,debt_consolidation,PA,5/1/2011,3/15/2019,3/15/2011,36
68062333,72930045,10000, 36 months,C,C3,42,debt_consolidation,TX,5/1/2011,3/15/2019,3/15/2011,36
68062334,72930046,20000, 60 months,A,A5,60,debt_consolidation,NY,5/1/2011,3/15/2019,3/15/2011,60
68062338,72930050,35000, 60 months,D,D1,34,debt_consolidation,TX,5/1/2011,3/15/2019,3/15/2011,60
68062368,72930080,10500, 36 months,B,B3,52,debt_consolidation,NY,5/1/2011,3/15/2019,3/15/2011,36
68062374,72930086,4000, 36 months,B,B3,52,debt_consolidation,AZ,5/1/2011,3/15/2019,3/15/2011,36
68062380,72930092,19675, 36 months,C,C5,40,debt_consolidation,OH,5/1/2011,3/15/2019,3/15/2011,36
68062384,72930096,16700, 36 months,A,A5,60,debt_consolidation,NY,5/1/2011,3/15/2019,3/15/2011,36
68062396,72930108,15000, 36 months,C,C5,40,debt_consolidation,IL,5/1/2011,2/15/2019,2/15/2011,36
68062398,72930110,10000, 36 months,C,C2,43,debt_consolidation,IL,5/1/2011,2/15/2019,2/15/2011,36
68062399,72930111,25000, 36 months,B,B2,53,debt_consolidation,TX,5/1/2011,2/15/2019,2/15/2011,36
68062413,72930125,10550, 36 months,C,C5,40,debt_consolidation,MN,5/1/2011,2/15/2019,2/15/2011,36
68062429,72930141,6000, 36 months,B,B3,52,debt_consolidation,NY,5/1/2011,2/15/2019,2/15/2011,36
68062471,72930183,20000, 36 months,D,D1,34,debt_consolidation,CO,5/1/2011,2/15/2019,2/15/2011,36
68062478,72930190,20000, 60 months,B,B1,54,debt_consolidation,NJ,5/1/2011,2/15/2019,2/15/2011,60
68062488,72930200,21000, 60 months,A,A5,60,debt_consolidation,AZ,5/1/2011,2/15/2019,2/15/2011,60
68062495,72930207,7850, 36 months,F,F4,11,debt_consolidation,GA,5/1/2011,2/15/2019,2/15/2011,36
68062501,72930213,18450, 36 months,C,C2,43,debt_consolidation,TX,5/1/2011,2/15/2019,2/15/2011,36
68062504,72930216,10000, 36 months,B,B4,51,debt_consolidation,MI,5/1/2011,2/15/2019,2/15/2011,36
68062508,72930220,15000, 60 months,A,A1,64,debt_consolidation,IL,5/1/2011,2/15/2019,2/15/2011,60
68062531,72930243,24000, 36 months,C,C2,43,debt_consolidation,FL,5/1/2011,1/15/2019,1/15/2011,36
68062533,72930245,15000, 36 months,C,C3,42,debt_consolidation,WA,5/1/2011,1/15/2019,1/15/2011,36
68062546,72930258,4800, 36 months,D,D1,34,debt_consolidation,MD,5/1/2011,1/15/2019,1/15/2011,36
68062547,72930259,12000, 60 months,D,D2,33,debt_consolidation,MD,5/1/2011,2/15/2019,2/15/2011,60
68062553,72930265,35000, 60 months,D,D1,34,debt_consolidation,TX,5/1/2011,1/15/2019,1/15/2011,60
68062616,72930328,4000, 36 months,C,C4,41,debt_consolidation,CA,5/1/2011,1/15/2019,1/15/2011,36
68062648,72930360,6500, 36 months,D,D4,31,debt_consolidation,KS,5/1/2011,1/15/2019,1/15/2011,36
68062664,72930376,30000, 60 months,A,A5,60,debt_consolidation,NJ,5/1/2011,1/15/2019,1/15/2011,60
68062670,72930382,6700, 36 months,B,B2,53,debt_consolidation,SC,5/1/2011,1/15/2019,1/15/2011,36
68062674,72930386,9150, 36 months,E,E1,24,debt_consolidation,HI,5/1/2011,1/15/2019,1/15/2011,36
68062689,72930401,9600, 36 months,B,B2,53,debt_consolidation,OH,5/1/2011,1/15/2019,1/15/2011,36
68062698,72930410,5000, 36 months,B,B1,54,debt_consolidation,MA,5/1/2011,1/15/2019,1/15/2011,36
68062720,72930432,10000, 36 months,B,B5,50,debt_consolidation,OK,5/1/2011,1/15/2019,1/15/2011,36
68062734,72930446,31000, 60 months,C,C5,40,debt_consolidation,WY,5/1/2011,1/15/2019,1/15/2011,60
68062737,72930449,18000, 36 months,D,D3,32,debt_consolidation,MD,5/1/2011,1/15/2019,1/15/2011,36
68062754,72930466,35000, 60 months,C,C4,41,debt_consolidation,TN,5/1/2011,4/13/2019,4/13/2011,60
68062761,72930473,8675, 36 months,B,B5,50,debt_consolidation,NM,5/1/2011,12/11/2019,12/11/2011,36
68062777,72930489,14150, 60 months,B,B2,53,debt_consolidation,CA,5/1/2011,9/11/2019,9/11/2011,60
68062788,72930500,12000, 60 months,B,B4,51,debt_consolidation,TX,5/1/2011,12/13/2019,12/13/2011,60
68062801,72930513,18250, 36 months,D,D4,31,debt_consolidation,FL,5/1/2011,3/13/2019,3/13/2011,36
68062856,72930568,15000, 36 months,C,C2,43,debt_consolidation,MD,5/1/2011,7/11/2019,7/11/2011,36
68072117,72939829,20000, 60 months,C,C1,44,debt_consolidation,AZ,5/1/2011,2/13/2019,2/13/2011,60
68072121,72939833,7000, 36 months,B,B1,54,debt_consolidation,TX,5/1/2011,4/13/2019,4/13/2011,36
68072139,72939852,10000, 36 months,E,E3,22,debt_consolidation,AZ,5/1/2011,6/13/2019,6/13/2011,36
68072142,72939855,15000, 36 months,E,E4,21,debt_consolidation,AL,5/1/2011,12/13/2019,12/13/2011,36
68072155,72939868,12025, 36 months,D,D1,34,debt_consolidation,GA,5/1/2011,11/12/2019,11/12/2011,36
68072182,72939894,22900, 60 months,A,A5,60,debt_consolidation,AZ,5/1/2011,10/13/2019,10/13/2011,60
68072181,72939895,4800, 36 months,B,B1,54,debt_consolidation,MN,5/1/2011,12/13/2019,12/13/2011,36
68072187,72939900,30000, 36 months,E,E4,21,debt_consolidation,NJ,5/1/2011,9/13/2019,9/13/2011,36
68072193,72939906,20000, 36 months,B,B4,51,debt_consolidation,OR,5/1/2011,10/13/2019,10/13/2011,36
68072198,72939911,10000, 36 months,C,C1,44,debt_consolidation,NY,5/1/2011,3/13/2019,3/13/2011,36
68072213,72939926,24000, 36 months,B,B1,54,debt_consolidation,CA,5/1/2011,9/12/2019,9/12/2011,36
68072249,72939963,10000, 60 months,B,B5,50,debt_consolidation,WA,5/1/2011,11/12/2019,11/12/2011,60
68072259,72939973,10000, 36 months,C,C4,41,debt_consolidation,MN,5/1/2011,6/13/2019,6/13/2011,36
68072265,72939979,20000, 36 months,B,B4,51,debt_consolidation,CA,5/1/2011,3/13/2019,3/13/2011,36
68072300,72940016,17000, 36 months,B,B1,54,debt_consolidation,NJ,5/1/2011,8/13/2019,8/13/2011,36
68072320,72940036,20000, 36 months,D,D4,31,debt_consolidation,CA,5/1/2011,3/12/2019,3/12/2011,36
68072331,72940048,23225, 60 months,C,C5,40,debt_consolidation,CA,5/1/2011,9/13/2019,9/13/2011,60
68072341,72940058,8000, 36 months,B,B4,51,debt_consolidation,NV,5/1/2011,7/13/2019,7/13/2011,36
68072348,72940065,5000, 36 months,B,B4,51,debt_consolidation,NC,5/1/2011,10/13/2019,10/13/2011,36
68072352,72940070,27850, 60 months,E,E1,24,debt_consolidation,NY,5/1/2011,3/10/2019,3/10/2011,60
68072355,72940074,18025, 60 months,A,A1,64,debt_consolidation,OH,5/1/2011,8/13/2019,8/13/2011,60
68072365,72940085,11875, 36 months,B,B5,50,debt_consolidation,OR,5/1/2011,8/12/2019,8/12/2011,36
68072371,72940091,5000, 36 months,B,B3,52,debt_consolidation,OH,5/1/2011,3/13/2019,3/13/2011,36
68072411,72940132,22000, 36 months,C,C2,43,debt_consolidation,OH,5/1/2011,11/12/2019,11/12/2011,36
68072419,72940140,13000, 60 months,B,B2,53,debt_consolidation,CA,5/1/2011,8/11/2019,8/11/2011,60
68072428,72940149,12000, 36 months,A,A5,60,debt_consolidation,CA,5/1/2011,7/13/2019,7/13/2011,36
68072437,72940158,5000, 36 months,D,D5,30,debt_consolidation,TX,5/1/2011,4/13/2019,4/13/2011,36
68072439,72940160,15000, 36 months,F,F4,11,debt_consolidation,OR,5/1/2011,5/12/2019,5/12/2011,36
68072470,72940191,8225, 36 months,C,C2,43,debt_consolidation,OH,5/1/2011,12/13/2019,12/13/2011,36
68072507,72940228,28000, 60 months,C,C3,42,debt_consolidation,CA,5/1/2011,12/13/2019,12/13/2011,60
68072513,72940234,22000, 36 months,C,C4,41,debt_consolidation,CA,5/1/2011,6/12/2019,6/12/2011,36
68072544,72940270,12000, 60 months,E,E2,23,debt_consolidation,IA,5/1/2011,6/8/2019,6/8/2011,60
68072552,72940278,16000, 36 months,B,B2,53,debt_consolidation,CA,5/1/2011,9/10/2019,9/10/2011,36
68072586,72940312,18650, 36 months,C,C4,41,debt_consolidation,MO,5/1/2011,10/13/2019,10/13/2011,36
68072617,72940344,16000, 60 months,D,D4,31,debt_consolidation,FL,5/1/2011,8/13/2019,8/13/2011,60
68072619,72940346,25000, 60 months,B,B5,50,debt_consolidation,SC,5/1/2011,12/13/2019,12/13/2011,60
68072649,72940377,29325, 60 months,A,A3,62,debt_consolidation,TN,5/1/2011,6/13/2019,6/13/2011,60
68072686,72940419,8000, 36 months,C,C4,41,debt_consolidation,NV,5/1/2011,7/12/2019,7/12/2011,36
68072703,72940437,14400, 60 months,D,D4,31,debt_consolidation,NC,5/1/2011,11/13/2019,11/13/2011,60
68072744,72940478,12000, 36 months,F,F2,13,debt_consolidation,CA,5/1/2011,10/12/2019,10/12/2011,36
68072748,72940483,1200, 36 months,D,D1,34,debt_consolidation,IL,5/1/2011,9/13/2019,9/13/2011,36
68072754,72940490,8000, 36 months,B,B4,51,debt_consolidation,WI,5/1/2011,7/13/2019,7/13/2011,36
68072788,72940525,30000, 60 months,A,A4,61,debt_consolidation,PA,5/1/2011,3/9/2019,3/9/2011,60
68072793,72940530,35000, 60 months,B,B4,51,debt_consolidation,CA,5/1/2011,10/12/2019,10/12/2011,60
68072800,72940537,10500, 60 months,D,D3,32,debt_consolidation,OK,5/1/2011,9/12/2019,9/12/2011,60
68072807,72940544,26400, 36 months,B,B2,53,home_improvement,PA,5/1/2011,12/13/2019,12/13/2011,36
68072811,72940548,21600, 60 months,B,B4,51,home_improvement,CO,5/1/2011,12/13/2019,12/13/2011,60
68072840,72940578,32725, 60 months,C,C2,43,home_improvement,TX,5/1/2011,11/13/2019,11/13/2011,60
68082116,72949828,20000, 60 months,D,D5,30,home_improvement,FL,5/1/2011,6/13/2019,6/13/2011,60
68082117,72949829,9600, 36 months,B,B3,52,home_improvement,GA,5/1/2011,2/13/2019,2/13/2011,36
68082123,72949836,8025, 36 months,B,B2,53,home_improvement,AZ,5/1/2011,1/13/2019,1/13/2011,36
68082152,72949865,3000, 36 months,B,B2,53,home_improvement,CA,5/1/2011,12/12/2019,12/12/2011,36
68082154,72949867,7200, 36 months,D,D1,34,home_improvement,CA,5/1/2011,9/12/2019,9/12/2011,36
68082208,72949922,14000, 60 months,D,D1,34,home_improvement,TX,5/1/2011,11/14/2019,11/14/2011,60
68082235,72949950,5000, 36 months,C,C2,43,home_improvement,CA,5/1/2011,10/14/2019,10/14/2011,36
68082253,72949968,19200, 60 months,B,B1,54,home_improvement,NY,5/1/2011,10/14/2019,10/14/2011,60
68082267,72949982,15000, 36 months,E,E2,23,home_improvement,OH,5/1/2011,10/14/2019,10/14/2011,36
68082276,72949991,10000, 36 months,A,A3,62,home_improvement,FL,5/1/2011,9/14/2019,9/14/2011,36
68082310,72950027,9000, 36 months,E,E2,23,home_improvement,CA,5/1/2011,8/14/2019,8/14/2011,36
68082312,72950029,15950, 60 months,D,D2,33,home_improvement,CA,5/1/2011,8/14/2019,8/14/2011,60
68082313,72950030,20000, 36 months,D,D2,33,home_improvement,IN,5/1/2011,6/14/2019,6/14/2011,36
68082316,72950033,4200, 36 months,C,C3,42,home_improvement,FL,5/1/2011,6/14/2019,6/14/2011,36
68082335,72950052,15000, 60 months,C,C2,43,home_improvement,TX,5/1/2011,5/14/2019,5/14/2011,60
68082362,72950079,20800, 60 months,B,B1,54,home_improvement,IN,5/1/2011,4/14/2019,4/14/2011,60
68082370,72950087,10000, 36 months,E,E1,24,home_improvement,LA,5/1/2011,3/14/2019,3/14/2011,36
68082398,72950115,30000, 36 months,B,B5,50,home_improvement,CA,5/1/2011,2/14/2019,2/14/2011,36
68082460,72950179,20000, 36 months,C,C4,41,home_improvement,TX,5/1/2011,1/14/2019,1/14/2011,36
68082478,72950197,3600, 36 months,B,B1,54,home_improvement,IN,5/1/2011,1/14/2019,1/14/2011,36
68082491,72950210,12000, 36 months,A,A5,60,home_improvement,IL,5/1/2011,12/15/2019,12/15/2011,36
68082508,72950228,24000, 36 months,E,E1,24,home_improvement,MA,5/1/2011,11/15/2019,11/15/2011,36
68082529,72950250,2000, 36 months,B,B5,50,home_improvement,OK,5/1/2011,10/15/2019,10/15/2011,36
68082535,72950258,7200, 36 months,B,B4,51,home_improvement,AZ,5/1/2011,10/15/2019,10/15/2011,36
68082540,72950262,10000, 36 months,D,D2,33,home_improvement,CA,5/1/2011,10/15/2019,10/15/2011,36
68082567,72950291,20000, 60 months,B,B2,53,home_improvement,MI,5/1/2011,10/15/2019,10/15/2011,60
68082601,72950326,15000, 36 months,C,C1,44,home_improvement,HI,5/1/2011,10/15/2019,10/15/2011,36
68082629,72950354,21000, 36 months,C,C3,42,home_improvement,LA,5/1/2011,8/15/2019,8/15/2011,36
68082647,72950372,7000, 36 months,D,D2,33,home_improvement,CA,5/1/2011,9/15/2019,9/15/2011,36
68082650,72950375,10000, 60 months,D,D4,31,home_improvement,NJ,5/1/2011,8/15/2019,8/15/2011,60
68082672,72950399,16000, 60 months,A,A5,60,home_improvement,OK,5/1/2011,7/15/2019,7/15/2011,60
68082683,72950410,9000, 36 months,B,B2,53,home_improvement,KY,5/1/2011,7/15/2019,7/15/2011,36
68082689,72950416,15000, 36 months,B,B1,54,home_improvement,OH,5/1/2011,7/15/2019,7/15/2011,36
68082699,72950426,8400, 36 months,C,C5,40,home_improvement,NJ,5/1/2011,7/15/2019,7/15/2011,36
68082703,72950430,12000, 36 months,A,A5,60,home_improvement,FL,5/1/2011,6/15/2019,6/15/2011,36
68082769,72950497,7500, 36 months,C,C4,41,home_improvement,PA,5/1/2011,6/15/2019,6/15/2011,36
68082772,72950500,16000, 36 months,A,A5,60,home_improvement,CA,5/1/2011,5/15/2019,5/15/2011,36
68082790,72950518,20000, 36 months,B,B5,50,home_improvement,WI,5/1/2011,5/15/2019,5/15/2011,36
68082821,72950550,16000, 60 months,F,F2,13,home_improvement,PA,5/1/2011,5/15/2019,5/15/2011,60
68082822,72950551,24000, 60 months,B,B2,53,home_improvement,TX,5/1/2011,5/15/2019,5/15/2011,60
68082826,72950556,4250, 36 months,G,G4,1,home_improvement,FL,5/1/2011,5/15/2019,5/15/2011,36
68082838,72950569,16200, 60 months,A,A5,60,home_improvement,OH,5/1/2011,4/15/2019,4/15/2011,60
68082840,72950571,5000, 36 months,D,D3,32,home_improvement,AZ,5/1/2011,4/15/2019,4/15/2011,36
68082843,72950574,16000, 36 months,B,B1,54,home_improvement,NY,5/1/2011,4/15/2019,4/15/2011,36
68082857,72950588,4200, 36 months,D,D5,30,home_improvement,NJ,5/1/2011,4/15/2019,4/15/2011,36
68082886,72950618,19200, 36 months,A,A4,61,home_improvement,NC,5/1/2011,4/15/2019,4/15/2011,36
68082903,72950635,22675, 60 months,D,D3,32,home_improvement,CA,5/1/2011,3/15/2019,3/15/2011,60
68092122,72959834,14000, 60 months,C,C2,43,home_improvement,CA,5/1/2011,4/15/2019,4/15/2011,60
68092123,72959835,12000, 60 months,C,C3,42,home_improvement,FL,5/1/2011,3/15/2019,3/15/2011,60
68092158,72959870,25000, 36 months,B,B3,52,home_improvement,GA,5/1/2011,3/15/2019,3/15/2011,36
68092164,72959876,20000, 60 months,A,A2,63,home_improvement,FL,5/1/2011,2/15/2019,2/15/2011,60
68092165,72959877,32000, 60 months,B,B4,51,home_improvement,VA,5/1/2011,1/15/2019,1/15/2011,60
68092167,72959879,3000, 36 months,B,B5,50,home_improvement,WA,5/1/2011,6/10/2019,6/10/2011,36
68092192,72959905,24000, 36 months,C,C1,44,home_improvement,CA,5/1/2011,4/13/2019,4/13/2011,36
68092230,72959946,7000, 36 months,C,C4,41,house,CA,5/1/2011,10/13/2019,10/13/2011,36
68092250,72959967,24000, 60 months,D,D2,33,house,OH,5/1/2011,12/15/2019,12/15/2011,60
68092259,72959976,6025, 36 months,C,C4,41,major_purchase,FL,5/1/2011,3/11/2019,3/11/2011,36
68092268,72959985,25000, 60 months,B,B3,52,major_purchase,CA,5/1/2011,8/11/2019,8/11/2011,60
68092271,72959988,9000, 36 months,E,E2,23,major_purchase,FL,5/1/2011,10/14/2019,10/14/2011,36
68092274,72959992,1500, 36 months,F,F1,14,major_purchase,CA,5/1/2011,9/14/2019,9/14/2011,36
68092361,72960081,12250, 36 months,A,A2,63,major_purchase,NY,5/1/2011,12/15/2019,12/15/2011,36
68092364,72960084,2000, 36 months,A,A4,61,major_purchase,NM,5/1/2011,10/15/2019,10/15/2011,36
68092374,72960094,5500, 36 months,F,F1,14,major_purchase,PA,5/1/2011,8/15/2019,8/15/2011,36
68092379,72960099,6400, 36 months,D,D4,31,major_purchase,NY,5/1/2011,7/15/2019,7/15/2011,36
68092393,72960114,35000, 36 months,B,B4,51,major_purchase,NY,5/1/2011,5/15/2019,5/15/2011,36
68092406,72960127,24000, 60 months,D,D3,32,major_purchase,SD,5/1/2011,5/15/2019,5/15/2011,60
68092409,72960130,23650, 36 months,C,C3,42,major_purchase,FL,5/1/2011,5/15/2019,5/15/2011,36
68092516,72960239,9000, 36 months,C,C1,44,major_purchase,NY,5/1/2011,5/15/2019,5/15/2011,36
68092531,72960255,20000, 36 months,B,B3,52,major_purchase,CO,5/1/2011,1/13/2019,1/13/2011,36
68092533,72960257,22800, 36 months,D,D2,33,major_purchase,NY,5/1/2011,5/13/2019,5/13/2011,36
68092544,72960268,22000, 60 months,B,B5,50,major_purchase,CT,5/1/2011,11/13/2019,11/13/2011,60
68092548,72960272,12000, 36 months,C,C2,43,major_purchase,CA,5/1/2011,2/11/2019,2/11/2011,36
68092567,72960292,24000, 36 months,A,A4,61,major_purchase,MO,5/1/2011,3/12/2019,3/12/2011,36
68092584,72960309,4800, 36 months,E,E2,23,medical,KS,5/1/2011,2/14/2019,2/14/2011,36
68092613,72960338,24700, 60 months,C,C2,43,medical,SC,5/1/2011,11/15/2019,11/15/2011,60
68092633,72960359,6000, 36 months,D,D3,32,medical,OK,5/1/2011,9/15/2019,9/15/2011,36
68092644,72960370,12000, 36 months,D,D4,31,medical,LA,5/1/2011,1/15/2019,1/15/2011,36
68092673,72960401,15000, 36 months,D,D1,34,medical,NJ,5/1/2011,11/13/2019,11/13/2011,36
68092685,72960413,6000, 36 months,F,F5,10,moving,MD,5/1/2011,10/14/2019,10/14/2011,36
68092701,72960430,9000, 36 months,D,D5,30,moving,PA,5/1/2011,7/15/2019,7/15/2011,36
68092713,72960442,20000, 60 months,F,F1,14,moving,FL,5/1/2011,1/15/2019,1/15/2011,60
68092714,72960443,22000, 36 months,C,C2,43,moving,NJ,5/1/2011,12/10/2019,12/10/2011,36
68092731,72960461,5000, 36 months,C,C1,44,moving,MA,5/1/2011,8/11/2019,8/11/2011,36
68092735,72960465,1000, 36 months,D,D2,33,other,TX,5/1/2011,1/9/2019,1/9/2011,36
68092773,72960504,14825, 60 months,A,A3,62,other,CT,5/1/2011,12/10/2019,12/10/2011,60
68092779,72960510,7500, 36 months,B,B2,53,other,GA,5/1/2011,6/13/2019,6/13/2011,36
68092832,72960564,32000, 36 months,F,F5,10,other,CA,5/1/2011,11/13/2019,11/13/2011,36
68092850,72960582,4800, 36 months,C,C2,43,other,CA,5/1/2011,10/13/2019,10/13/2011,36
68092868,72960600,5000, 36 months,D,D5,30,other,CA,5/1/2011,5/13/2019,5/13/2011,36
68092869,72960601,15000, 36 months,D,D4,31,other,WA,5/1/2011,5/13/2019,5/13/2011,36
